date,location_key,new_deceased
2021-05-22,ZA,30
2021-07-20,ZA,516
2022-03-13,ZA,0
2020-07-25,ZM,0
2020-09-22,ZM,1
2020-10-22,ZM,0
2020-11-01,ZM,0
2020-12-16,ZM,0
2021-03-11,ZM,1
2021-04-22,ZM,5
2021-05-11,ZM,1
2021-08-01,ZM,6
2021-01-03,ZW,4
2021-10-03,ZW,0
2021-12-05,BS,0
2020-04-30,BY,4
2020-06-26,CA,4
2020-08-23,CA,2
2020-10-04,CD,0
2021-05-23,CD,0
2021-05-31,CD,0
2021-06-06,CD,1
2020-07-01,CH,1
2020-07-15,CH,1
2021-01-23,CH,46
2021-05-18,CH,3
2021-08-03,CH,1
2021-09-18,CH,4
2022-01-27,CH,11
2020-07-23,CI,1
2020-08-19,CI,1
2020-10-14,CI,0
2021-06-27,CI,1
2021-09-29,CI,3
2020-04-06,CL,3
2020-04-23,CL,8
2020-09-04,CL,72
2020-10-02,CL,45
2021-07-18,CL,111
2021-12-17,CL,39
2022-03-15,CL,34
2020-08-07,CO,352
2020-08-18,CO,323
2020-08-26,CO,267
2020-10-26,CO,221
2020-12-18,CO,278
2021-04-10,CO,363
2021-06-16,CO,666
2021-09-26,CO,74
2022-01-06,CO,99
2020-09-07,CR,19
2020-09-09,CR,12
2021-08-01,CR,6
2022-01-16,CR,2
2021-04-26,CU,7
2020-08-22,CV,0
2021-08-29,CV,2
2021-10-30,CV,0
2021-07-09,CY,0
2021-10-08,CY,0
2022-01-18,CY,1
2022-02-13,CY,3
2020-05-03,CZ,3
2020-06-04,CZ,3
2020-06-12,CZ,1
2020-10-16,CZ,80
2020-10-30,CZ,217
2020-11-08,CZ,206
2021-05-02,CZ,36
2021-06-25,CZ,1
2021-07-09,CZ,0
2022-03-25,CZ,25
2020-08-24,DK,0
2020-08-29,DK,0
2021-03-03,DK,3
2021-11-05,DK,3
2020-07-21,DO,6
2020-08-28,EC,33
2021-02-22,EC,20
2021-03-24,EC,42
2022-02-25,EC,0
2022-03-06,EC,1
2020-12-12,EE,1
2021-06-23,EE,0
2021-09-02,EE,1
2021-10-08,EE,0
2020-07-06,ET,1
2020-09-11,ET,10
2020-10-14,ET,13
2021-01-28,ET,2
2021-04-11,ET,34
2021-06-07,ET,7
2021-08-09,ET,0
2020-04-14,FI,14
2020-09-23,FI,0
2021-04-10,FI,0
2021-04-27,FI,2
2021-06-15,FI,0
2021-09-03,FI,0
2021-11-08,FI,9
2021-11-20,FI,5
2022-03-01,FI,22
2021-08-16,FJ,23
2020-04-22,FR,336
2020-06-14,FR,9
2021-03-11,FR,265
2021-07-01,FR,29
2021-11-22,FR,97
2022-01-09,FR,90
2020-04-08,GB,1076
2020-07-26,GB,17
2020-10-26,GB,281
2021-01-30,GB,913
2021-03-11,GB,124
2021-03-12,GB,92
2021-06-30,GB,22
2020-08-26,AE,0
2020-09-10,AL,3
2020-09-17,AL,6
2020-10-31,AL,9
2020-12-09,AL,14
2021-01-10,AL,6
2021-07-29,AL,0
2021-09-12,AL,5
2021-10-02,AL,3
2020-07-09,AM,13
2020-11-01,AM,22
2021-01-09,AM,2
2021-04-09,AM,15
2021-08-07,AM,3
2021-10-16,AM,27
2021-11-10,AM,70
2021-11-17,AM,29
2021-12-08,AM,20
2020-05-06,AR,9
2020-08-28,AR,262
2021-01-10,AR,165
2021-01-18,AR,186
2021-02-15,AR,142
2021-03-01,AR,123
2021-04-16,AR,351
2021-06-03,AR,656
2021-11-28,AR,13
2022-02-20,AR,89
2020-09-01,AT,1
2020-10-05,AT,8
2021-02-05,AT,26
2021-02-18,AT,25
2020-12-20,GE,42
2021-03-03,GE,10
2021-09-20,GE,43
2020-09-14,GH,8
2020-12-12,GH,0
2020-12-16,GH,4
2020-10-29,GR,5
2021-02-10,GR,22
2021-04-05,GR,79
2021-07-15,GR,14
2020-05-17,GT,2
2020-08-01,GT,38
2020-08-02,GT,18
2020-09-05,GT,7
2020-10-02,GT,18
2021-05-02,GT,20
2021-06-06,GT,11
2021-06-28,GT,58
2020-10-05,GU,0
2020-11-24,GU,2
2021-01-19,GU,0
2021-07-01,GU,0
2021-07-27,GU,0
2021-09-28,GU,0
2022-01-26,GU,1
2020-07-30,HR,1
2020-12-23,HR,70
2021-01-30,HR,29
2021-03-26,HR,18
2021-10-04,HR,19
2020-05-06,HU,9
2021-04-21,HU,207
2021-07-22,HU,0
2022-01-16,HU,94
2022-02-16,HU,100
2021-10-21,ID,43
2020-05-01,IE,24
2021-05-25,IE,0
2021-08-01,IE,4
2022-03-23,IE,8
2020-04-23,IL,3
2020-06-17,IL,0
2020-09-02,IL,16
2021-06-12,IL,1
2021-07-17,IL,3
2022-02-14,IL,39
2022-03-21,IL,5
2020-05-16,AU,0
2021-06-23,AU,0
2021-11-15,AU,6
2021-11-24,AU,5
2021-12-03,AU,11
2021-12-13,AU,2
2022-02-14,AU,25
2020-07-21,BA,4
2020-12-21,BA,86
2020-12-29,BA,26
2021-03-11,BA,36
2021-11-24,BA,26
2020-05-22,BD,28
2020-10-30,BD,18
2021-07-27,BD,239
2020-03-15,BE,11
2020-04-12,BE,276
2020-07-15,BE,5
2020-09-12,BE,1
2020-10-30,BE,176
2021-02-24,BE,29
2021-06-14,BE,6
2021-08-18,BE,9
2021-12-04,BE,57
2022-02-26,BE,24
2021-06-27,BG,13
2021-07-10,BG,0
2021-07-16,BG,0
2022-01-26,BG,78
2022-02-24,BG,76
2020-11-03,BH,3
2021-07-16,BH,1
2021-09-12,BH,0
2020-05-19,BO,15
2020-08-05,BO,65
2020-10-15,BO,30
2020-12-11,BO,5
2021-11-23,BO,16
2020-04-14,BR,204
2020-12-23,BR,961
2021-07-11,BR,0
2021-08-11,BR,975
2021-10-20,BR,373
2020-10-11,IN,706
2020-12-19,IN,333
2021-03-05,IN,100
2021-09-06,IN,369
2021-10-17,IN,164
2021-12-23,IN,387
2020-06-05,IQ,33
2020-09-16,IQ,84
2020-11-22,IQ,38
2020-05-03,IR,74
2020-06-14,IR,113
2020-08-15,IR,147
2021-02-02,IR,79
2021-12-26,IR,34
2022-02-07,IS,0
2020-04-04,IT,681
2020-10-10,IT,29
2020-11-26,IT,822
2020-12-16,IT,680
2021-03-10,IT,332
2021-07-27,IT,24
2021-08-09,IT,22
2021-09-01,IT,69
2022-01-20,IT,385
2022-03-29,IT,177
2020-12-02,JM,1
2021-02-19,JO,15
2020-04-22,JP,30
2020-06-07,JP,0
2020-10-13,JP,4
2021-02-11,JP,96
2021-09-22,JP,43
2021-10-08,JP,46
2020-03-15,KR,6
2020-05-09,KR,0
2020-07-24,KR,0
2020-11-20,KR,2
2020-11-22,KR,1
2021-03-13,KR,6
2021-04-16,KR,3
2021-08-12,KR,4
2021-10-23,KR,7
2021-10-29,KR,19
2020-07-11,KW,4
2020-11-08,KW,5
2020-12-03,KW,2
2020-12-22,KW,1
2021-04-27,KW,11
2021-07-01,KW,16
2021-07-06,KW,10
2021-11-08,KW,0
2022-02-20,KW,1
2020-06-13,KZ,4
2020-07-01,KZ,12
2021-02-20,KZ,65
2021-04-23,KZ,0
2022-01-12,LA,7
2021-05-12,LB,20
2021-06-20,LI,0
2022-02-20,LI,0
2022-02-26,LI,0
2022-03-30,LI,0
2020-11-29,LK,4
2021-01-03,LK,2
2021-02-27,LK,5
2021-05-10,LK,18
2022-03-13,LK,8
2020-07-11,LT,0
2020-09-27,LT,0
2020-11-13,LT,14
2020-12-05,LT,44
2021-05-12,LT,13
2021-06-13,LT,5
2021-06-24,LT,0
2021-09-30,LT,27
2021-10-06,LT,25
2021-11-04,LT,29
2021-11-14,LT,36
2022-03-25,LT,14
2020-04-12,LU,4
2020-10-17,LU,0
2021-07-14,LU,0
2021-10-14,LU,1
2021-12-08,LU,0
2022-01-28,LU,1
2020-12-06,LV,10
2021-03-07,LV,4
2021-03-10,LV,11
2021-06-15,LV,11
2021-08-11,LV,0
2022-01-11,LV,22
2020-07-26,LY,4
2020-09-18,LY,8
2021-02-15,LY,9
2020-05-18,MA,0
2020-11-01,MA,64
2021-01-09,MA,34
2021-04-30,MA,3
2021-07-13,MA,9
2021-08-19,MA,115
2021-12-09,MA,1
2021-12-10,MA,1
2021-12-24,MA,2
2022-02-10,MA,20
2020-12-10,MD,21
2020-12-17,MD,26
2021-07-21,MD,4
2020-09-29,MG,1
2020-05-21,MK,1
2020-10-15,MK,6
2020-12-23,MK,21
2020-09-18,MM,8
2021-07-24,MM,396
2021-07-27,MM,342
2021-09-29,MT,0
2021-12-03,MT,0
2020-12-31,MV,0
2021-08-25,MV,0
2020-08-16,MW,1
2020-09-08,MX,428
2020-09-24,MX,410
2021-02-08,MX,1063
2021-06-21,MX,111
2021-11-19,MX,120
2020-04-09,MY,2
2020-05-19,MY,0
2020-08-19,MY,0
2020-08-25,MY,0
2020-08-26,MY,0
2021-04-15,MY,10
2021-06-15,MY,101
2021-07-13,MY,125
2021-09-17,MY,387
2021-10-15,MY,89
2021-12-14,MY,48
2020-10-07,MZ,0
2020-10-15,MZ,0
2021-10-10,MZ,2
2020-10-13,NA,0
2021-02-01,NA,1
2021-02-21,NA,0
2021-03-07,NA,1
2021-03-12,NA,6
2021-04-11,NA,6
2021-09-08,NA,5
2020-06-29,NG,17
2020-06-25,NL,3
2021-01-29,NL,56
2021-07-06,NL,1
2021-07-26,NL,1
2021-08-10,NL,7
2021-08-23,NL,3
2021-09-06,NL,3
2022-02-04,NL,3
2020-07-07,NO,0
2020-12-09,NO,0
2020-12-19,NO,0
2020-12-20,NO,0
2021-01-02,NO,0
2021-03-15,NO,1
2021-05-12,NO,6
2021-06-25,NO,0
2021-08-29,NO,0
2021-12-12,NO,22
2022-03-08,NO,2
2020-07-26,NP,2
2020-09-04,NP,11
2020-11-12,NP,19
2020-12-03,NP,19
2021-03-15,NP,0
2022-01-07,NP,2
2022-01-09,NP,1
2021-11-26,NZ,0
2020-05-11,PA,5
2020-07-12,PA,16
2020-07-13,PA,23
2020-10-15,PA,10
2020-12-22,PA,35
2021-07-07,PA,8
2021-07-18,PA,6
2021-10-02,PA,6
2021-10-09,PA,4
2021-10-31,PA,0
2022-03-17,PA,4
2020-06-11,PH,29
2020-10-14,PH,43
2021-04-20,PH,125
2021-05-07,PH,151
2021-05-30,PH,98
2021-06-16,PH,116
2022-02-27,PH,50
2020-05-17,PK,39
2020-06-14,PK,81
2020-09-04,PK,5
2020-09-21,PK,4
2020-09-22,PK,8
2020-09-27,PK,9
2020-10-21,PK,10
2020-11-19,PK,36
2021-01-13,PK,46
2021-04-02,PK,84
2021-06-20,PK,30
2021-11-24,PK,13
2021-05-13,PL,289
2021-06-25,PL,21
2021-07-14,PL,12
2021-08-28,PL,0
2021-09-01,PL,7
2021-11-02,PL,124
2021-11-20,PL,41
2021-12-16,PL,566
2022-02-05,PL,19
2022-02-16,PL,316
2020-06-05,PR,1
2020-07-13,PR,2
2020-07-17,PR,1
2020-07-30,PR,5
2020-08-06,PR,7
2021-06-01,PR,4
2021-06-27,PR,1
2021-07-11,PR,1
2021-07-18,PR,0
2021-08-03,PR,4
2022-02-27,PR,1
2022-03-11,PR,2
2020-11-01,PS,4
2021-01-20,PS,7
2021-01-24,PS,5
2021-03-02,PS,15
2021-04-15,PS,19
2021-11-04,PS,7
2022-01-09,PS,6
2020-06-30,PT,8
2020-08-19,PT,4
2020-09-27,PT,4
2020-11-13,PT,61
2020-11-28,PT,65
2021-02-03,PT,226
2021-02-06,PT,195
2021-02-20,PT,67
2021-05-07,PT,2
2021-11-19,PT,12
2021-04-16,PY,67
2021-06-06,PY,135
2021-07-10,PY,61
2021-08-06,PY,31
2021-10-14,QA,1
2021-11-23,QA,0
2020-04-19,RS,3
2020-07-02,RS,11
2021-03-26,RS,37
2021-11-02,RS,61
2022-01-30,RS,59
2020-04-24,RU,66
2020-07-11,RU,130
2020-08-07,RU,129
2020-09-06,RU,51
2020-10-16,RU,279
2020-11-01,RU,238
2020-11-07,RU,286
2021-01-13,RU,570
2021-04-12,RU,338
2021-05-15,RU,391
2021-06-27,RU,611
2021-01-05,RW,7
2021-01-15,RW,2
2021-04-07,RW,0
2020-06-03,SA,32
2020-08-02,SA,32
2020-12-10,SA,11
2021-09-30,SA,3
2021-10-05,SA,2
2021-10-29,SA,3
2021-11-24,SA,1
2020-07-19,SE,7
2021-06-20,SE,3
2022-01-23,SE,35
2022-03-18,SE,23
2020-07-11,SI,0
2020-10-11,SI,2
2020-10-31,SI,25
2021-02-04,SI,14
2021-04-22,SI,6
2021-06-29,SI,0
2021-07-11,SI,2
2021-10-17,SI,2
2021-10-26,SI,9
2021-11-08,SI,12
2021-12-14,SI,8
2022-02-27,SI,15
2021-01-07,SK,48
2021-12-04,SK,74
2021-12-28,SK,44
2022-03-13,SK,29
2022-03-28,SK,23
2020-12-10,SL,0
2021-01-16,SL,0
2021-06-05,SN,0
2021-06-27,SN,0
2021-09-04,SN,18
2021-12-09,SN,0
2020-08-25,SR,1
2021-02-14,SR,0
2021-10-10,SR,8
2020-10-14,SS,0
2021-02-21,SS,1
2020-07-07,SV,6
2020-10-07,SV,4
2021-01-12,SV,10
2021-01-24,SV,11
2021-12-04,SV,2
2021-01-01,TG,0
2021-01-20,TG,0
2021-05-02,TG,0
2021-11-25,TG,0
2020-04-18,TH,0
2020-08-21,TH,0
2021-01-21,TH,1
2021-03-26,TH,1
2021-05-09,TH,17
2021-06-22,TH,35
2021-07-01,TH,57
2021-08-22,TH,233
2021-04-02,TN,41
2020-04-25,TR,106
2020-04-26,TR,99
2020-07-04,TR,20
2020-11-28,TR,182
2021-03-19,TR,87
2021-05-06,TR,304
2021-05-10,TR,282
2021-06-13,TR,53
2021-08-04,TR,122
2021-09-25,TR,193
2021-10-20,TR,214
2022-02-10,TR,264
2022-03-04,TR,180
2021-07-19,TT,6
2022-01-11,TT,20
2021-06-20,TW,153
2021-11-02,TW,0
2022-02-20,TW,0
2020-04-29,UA,11
2020-11-01,UA,110
2020-12-27,UA,72
2021-01-21,UA,241
2021-03-03,UA,185
2021-02-21,UG,0
2021-07-04,UG,29
2021-10-15,US,1978
2021-11-28,US,175
2022-01-10,US,1766
2020-07-18,UY,1
2020-07-31,UY,0
2020-10-03,UY,0
2021-01-07,UY,10
2022-01-10,UY,7
2022-01-19,UY,5
2022-01-21,UY,12
2022-02-19,VC,0
2022-02-23,VC,0
2021-09-26,VI,0
2021-10-23,VI,0
2021-11-27,VI,0
2022-01-08,VI,0
2021-09-16,VN,212
2020-06-17,ZA,193
2020-10-26,ZA,19
2021-03-13,ZA,65
2021-05-06,ZA,67
2021-06-17,ZA,118
2021-07-06,ZA,411
2021-10-25,ZA,53
2021-12-10,ZA,36
2022-02-12,ZA,8
2022-03-04,ZA,26
2020-07-23,ZM,-1
2021-02-01,ZM,14
2021-02-24,ZM,8
2021-03-08,ZM,5
2022-03-03,ZM,1
2020-08-12,ZW,6
2020-09-03,ZW,0
2020-10-01,ZW,0
2020-10-15,ZW,0
2020-11-10,ZW,0
2021-02-27,ZW,0
2021-04-04,ZW,0
2021-06-15,ZW,3
2021-09-30,ZW,1
2021-12-11,ZW,3
2020-05-03,BY,0
2020-05-07,BY,5
2020-05-22,BY,4
2020-05-30,BY,6
2020-07-22,BY,6
2021-10-28,BY,16
2022-02-25,BY,16
2021-01-09,CA,136
2020-08-15,CD,1
2020-09-18,CD,0
2020-10-05,CD,0
2021-01-12,CD,0
2021-06-16,CD,9
2020-07-08,CH,2
2021-01-28,CH,42
2021-03-20,CH,4
2021-04-22,CH,7
2021-06-03,CH,6
2021-09-17,CH,11
2020-07-31,CI,0
2020-08-18,CI,1
2021-05-09,CI,0
2021-05-23,CI,0
2021-06-11,CI,0
2021-12-16,CI,0
2020-06-12,CL,222
2020-06-19,CL,252
2020-07-08,CL,139
2020-08-15,CL,55
2020-09-14,CL,64
2020-11-25,CL,7
2020-11-27,CL,43
2021-05-15,CO,534
2021-03-30,CR,8
2022-01-22,CR,11
2022-02-13,CR,14
2020-05-23,CU,1
2020-06-30,CU,0
2020-08-01,CU,0
2020-10-12,CU,0
2021-03-25,CU,5
2020-09-13,CV,1
2021-02-14,CV,0
2021-06-01,CV,2
2021-11-30,CV,0
2020-12-15,CY,1
2021-04-02,CY,0
2021-05-13,CY,4
2021-05-14,CY,0
2021-11-11,CY,1
2020-06-09,CZ,1
2020-10-22,CZ,127
2021-04-03,CZ,127
2021-05-31,CZ,10
2021-07-20,CZ,0
2021-08-08,CZ,0
2021-11-27,CZ,96
2022-01-27,CZ,27
2022-02-21,CZ,57
2022-03-01,CZ,38
2022-03-04,DJ,0
2020-03-31,DK,15
2020-05-11,DK,4
2020-06-10,DK,0
2020-09-07,DK,1
2020-10-20,DK,3
2021-01-13,DK,30
2021-02-02,DK,11
2021-03-20,DK,0
2021-06-12,DK,0
2021-07-09,DK,1
2020-06-03,DO,4
2020-07-06,DO,17
2020-12-25,DO,0
2021-01-22,DO,17
2020-06-20,EC,24
2020-07-23,EC,29
2020-10-15,EC,51
2021-04-03,EC,46
2021-08-30,EC,0
2020-05-14,EE,1
2020-08-26,EE,0
2020-10-10,EE,0
2020-10-21,EE,0
2021-04-18,EE,4
2021-09-19,EE,5
2021-11-15,EE,7
2022-01-22,EE,3
2020-11-09,ET,7
2020-11-17,ET,13
2021-01-26,ET,8
2021-03-23,ET,25
2020-09-02,FI,0
2021-02-23,FI,2
2021-08-16,FI,1
2022-02-21,FI,24
2021-08-09,FJ,18
2021-09-01,FJ,8
2020-04-11,FR,345
2020-04-15,FR,514
2020-04-23,FR,311
2020-05-06,FR,177
2020-06-26,FR,26
2020-07-06,FR,33
2020-08-22,FR,9
2021-07-08,FR,25
2020-10-25,GB,252
2021-03-13,GB,107
2021-03-24,GB,41
2021-04-08,GB,36
2021-05-06,GB,11
2021-12-17,GB,128
2020-07-19,AE,1
2020-11-23,AE,5
2021-07-14,AE,5
2021-08-15,AE,2
2020-08-19,AL,4
2020-08-28,AL,4
2020-10-14,AL,5
2020-10-18,AL,3
2021-07-01,AL,0
2021-07-14,AL,0
2021-09-06,AL,4
2020-05-09,AM,1
2020-10-05,AM,5
2020-10-12,AM,7
2020-10-14,AM,10
2020-12-02,AM,23
2020-12-12,AM,17
2021-08-10,AM,5
2022-02-24,AM,20
2020-04-19,AR,9
2020-05-09,AR,10
2021-02-13,AR,148
2021-04-25,AR,413
2021-07-03,AR,373
2021-11-11,AR,16
2022-02-26,AR,43
2020-04-28,AT,13
2020-04-29,AT,6
2020-06-06,AT,0
2020-10-08,AT,8
2020-11-07,AT,69
2021-04-25,AT,16
2021-08-04,AT,2
2020-12-27,GE,25
2021-03-24,GE,6
2021-09-28,GE,29
2020-07-17,GH,1
2020-11-19,GH,0
2020-12-29,GH,0
2020-05-31,GR,4
2020-10-10,GR,13
2020-12-04,GR,98
2021-01-09,GR,36
2021-05-06,GR,63
2021-10-11,GR,33
2021-10-24,GR,54
2020-05-23,GT,4
2020-05-30,GT,12
2020-08-23,GT,17
2021-06-18,GT,46
2021-12-31,GT,1
2021-01-11,GU,0
2021-09-13,GU,2
2022-02-01,GU,2
2022-02-22,GU,1
2020-12-08,HR,69
2021-09-13,HR,9
2020-08-26,HU,0
2020-10-14,HU,33
2020-12-09,HU,171
2021-01-18,HU,95
2021-03-10,HU,130
2021-06-13,HU,10
2021-10-13,HU,10
2021-11-14,HU,165
2021-07-29,ID,1893
2022-01-16,ID,3
2020-10-21,IE,5
2021-05-02,IE,1
2021-09-20,IE,2
2021-10-09,IE,2
2020-04-05,IL,8
2020-07-05,IL,8
2020-08-02,IL,15
2021-03-15,IL,16
2021-05-06,IL,2
2021-10-16,IL,6
2021-12-01,IL,2
2020-07-03,AU,0
2020-10-19,AU,1
2021-01-10,AU,0
2021-05-22,AU,0
2021-09-01,AU,6
2021-11-23,AU,20
2021-12-28,AU,5
2022-02-10,AU,65
2022-02-15,AU,51
2021-05-06,AZ,15
2021-05-23,AZ,7
2020-11-23,BA,52
2020-05-09,BD,11
2020-05-21,BD,20
2020-08-05,BD,27
2020-10-25,BD,20
2020-11-21,BD,28
2021-09-19,BD,26
2020-07-24,BE,1
2020-12-06,BE,98
2021-08-06,BE,3
2021-10-02,BE,8
2021-11-20,BE,36
2021-12-08,BE,35
2020-05-25,BG,3
2020-06-07,BG,4
2020-10-13,BG,6
2021-02-18,BG,35
2021-02-19,BG,18
2021-04-08,BG,138
2021-06-15,BG,25
2020-09-08,BH,1
2020-11-11,BH,0
2021-09-27,BH,0
2020-04-21,BO,3
2021-02-28,BO,21
2020-04-15,BR,204
2020-05-22,BR,0
2020-11-08,BR,128
2020-11-22,BR,194
2021-02-18,BR,0
2021-03-24,BR,0
2021-04-18,BR,0
2021-06-23,BR,0
2020-11-17,IN,585
2020-12-16,IN,338
2020-12-22,IN,312
2020-12-23,IN,336
2021-08-09,IN,497
2021-10-22,IN,561
2021-11-13,IN,125
2022-02-08,IN,1241
2020-10-12,IQ,58
2020-11-26,IQ,42
2020-12-14,IQ,11
2021-04-16,IQ,33
2021-04-21,IQ,30
2020-08-14,IR,161
2021-12-03,IS,0
2021-12-17,IS,0
2022-01-19,IS,0
2020-04-26,IT,260
2020-12-19,IT,553
2021-04-02,IT,481
2021-09-04,IT,56
2021-11-27,IT,90
2022-03-04,IT,210
2020-10-19,JM,1
2020-10-28,JM,4
2021-07-09,JM,3
2021-08-30,JM,8
2020-11-13,JO,86
2021-02-18,JO,16
2020-06-11,JP,2
2020-08-04,JP,6
2020-09-13,JP,3
2021-03-16,JP,56
2021-03-20,JP,22
2021-08-11,JP,19
2021-11-24,JP,1
2021-07-03,KH,24
2020-06-20,KR,0
2020-07-16,KR,1
2021-01-19,KR,16
2021-06-26,KR,2
2021-11-04,KR,20
2022-01-03,KR,57
2022-02-23,KR,94
2020-06-15,KW,5
2020-06-27,KW,4
2020-09-11,KW,1
2020-12-01,KW,1
2021-06-23,KW,9
2021-08-14,KW,3
2020-07-06,KZ,0
2021-04-12,KZ,0
2022-03-01,LA,0
2021-06-26,LI,0
2021-07-28,LI,0
2021-08-12,LI,0
2021-12-20,LI,0
2022-01-16,LI,0
2022-02-12,LI,0
2021-01-04,LK,2
2021-03-20,LK,5
2021-05-07,LK,15
2021-05-08,LK,26
2021-05-23,LK,26
2021-06-27,LK,45
2021-12-16,LK,14
2022-03-21,LK,5
2020-07-02,LT,0
2020-07-03,LT,0
2020-07-05,LT,0
2020-08-19,LT,1
2020-12-31,LT,51
2021-02-01,LT,19
2021-03-10,LT,9
2021-12-14,LT,18
2020-07-24,LU,0
2020-10-29,LU,3
2020-11-05,LU,6
2021-02-06,LU,2
2021-06-15,LU,0
2021-11-29,LU,1
2021-12-22,LU,1
2022-01-20,LU,2
2022-01-29,LU,2
2020-09-17,LV,0
2020-09-29,LV,0
2021-06-01,LV,7
2021-08-01,LV,0
2022-01-02,LV,15
2020-08-12,LY,3
2021-01-17,LY,33
2021-01-22,LY,0
2021-10-12,LY,24
2021-12-21,LY,11
2022-02-22,LY,12
2020-03-31,MA,3
2020-08-11,MA,23
2020-08-14,MA,21
2020-12-31,MA,37
2021-01-21,MA,29
2021-02-17,MA,7
2021-05-29,MA,5
2021-08-23,MA,105
2021-09-06,MA,79
2021-10-16,MA,7
2022-03-08,MA,3
2020-12-16,MD,24
2021-04-12,MD,29
2021-04-22,MD,23
2022-01-03,MD,13
2020-09-18,MG,2
2021-07-29,MG,1
2020-06-21,MK,9
2020-09-11,MK,4
2020-09-13,MK,4
2020-09-29,MM,26
2021-01-22,MM,17
2021-05-26,MM,0
2021-09-20,MM,64
2021-04-28,MN,6
2021-06-04,MN,4
2021-12-13,MN,1
2020-08-15,MR,0
2020-12-04,MT,1
2021-01-12,MT,1
2021-12-08,MT,1
2020-11-18,MV,0
2020-12-19,MV,0
2021-03-09,MV,0
2021-03-10,MV,0
2021-07-14,MV,1
2021-08-08,MV,0
2022-02-05,MV,1
2020-07-24,MW,7
2020-09-26,MX,387
2020-10-07,MX,357
2020-12-07,MX,674
2021-05-19,MX,118
2021-08-04,MX,575
2021-08-15,MX,748
2021-08-31,MX,739
2021-09-25,MX,395
2021-10-04,MX,371
2020-05-26,MY,0
2020-06-13,MY,0
2020-09-25,MY,0
2020-11-21,MY,3
2021-03-08,MY,8
2021-08-26,MY,393
2021-09-05,MY,336
2021-11-28,MY,29
2020-12-28,MZ,1
2021-03-02,MZ,3
2021-09-20,MZ,0
2021-10-11,MZ,0
2021-12-26,MZ,0
2020-10-20,NA,1
2021-01-26,NA,9
2021-05-08,NA,1
2021-05-27,NA,6
2021-11-02,NA,0
2020-10-30,NL,87
2020-11-11,NL,74
2020-11-27,NL,83
2021-01-09,NL,136
2021-08-22,NL,6
2020-04-15,NO,3
2020-04-23,NO,11
2020-08-22,NO,0
2020-09-17,NO,1
2020-10-19,NO,0
2020-12-25,NO,0
2021-11-27,NO,0
2021-11-30,NO,1
2022-03-05,NO,146
2021-02-12,NP,0
2020-06-28,PA,12
2020-10-23,PA,10
2021-07-31,PA,15
2021-08-14,PA,8
2022-02-03,PA,15
2022-02-15,PA,10
2020-04-23,PH,28
2020-05-29,PH,19
2020-10-31,PH,47
2020-12-07,PH,24
2020-12-30,PH,41
2021-03-08,PH,38
2021-06-12,PH,114
2021-09-17,PH,310
2021-10-25,PH,149
2021-11-07,PH,191
2022-02-17,PH,107
2020-09-06,PK,3
2021-05-26,PK,75
2021-06-18,PK,27
2021-07-16,PK,39
2021-08-12,PK,79
2021-09-23,PK,50
2021-11-19,PK,7
2022-01-22,PK,20
2020-11-28,PL,283
2021-02-13,PL,98
2021-08-21,PL,0
2021-12-31,PL,505
2022-01-18,PL,375
2022-03-13,PL,1
2020-06-14,PR,0
2020-10-28,PR,1
2020-11-21,PR,5
2021-03-26,PR,3
2021-04-28,PR,11
2021-05-27,PR,6
2021-06-11,PR,1
2021-10-14,PR,4
2021-11-06,PR,1
2021-11-08,PR,1
2022-03-03,PR,2
2020-08-27,PS,4
2020-10-24,PS,5
2020-11-04,PS,4
2020-08-05,PT,3
2020-08-30,PT,3
2020-10-04,PT,11
2021-04-24,PT,5
2021-05-08,PT,1
2021-09-07,PT,10
2021-09-16,PT,7
2020-11-29,PY,12
2020-12-08,PY,15
2020-12-17,PY,18
2021-04-08,PY,60
2021-07-01,PY,122
2021-07-29,PY,56
2021-03-28,QA,2
2021-08-28,QA,0
2021-09-21,QA,0
2021-11-16,QA,0
2021-12-08,QA,0
2021-12-28,QA,0
2022-01-28,QA,4
2020-09-12,RS,2
2021-06-15,RS,4
2021-08-26,RS,8
2021-11-29,RS,54
2022-03-07,RS,25
2020-07-21,RU,165
2020-04-27,SA,8
2020-09-08,SA,28
2021-06-18,SA,13
2021-10-03,SA,3
2021-11-27,SA,1
2022-03-07,SA,2
2020-08-14,SE,1
2020-10-18,SE,1
2020-10-19,SE,4
2020-11-27,SE,65
2020-12-03,SE,77
2020-12-08,SE,54
2021-01-08,SE,99
2021-01-12,SE,89
2021-04-25,SE,20
2021-08-19,SE,2
2021-09-11,SE,4
2021-11-15,SE,6
2022-01-20,SE,31
2022-01-23,SG,0
2020-09-18,SI,1
2021-03-08,SI,7
2021-05-16,SI,3
2021-06-24,SI,0
2021-07-13,SI,0
2020-10-26,SK,8
2020-11-14,SK,16
2020-12-23,SK,0
2020-12-30,SK,112
2021-05-07,SK,29
2021-11-25,SK,51
2020-12-15,SL,0
2020-12-31,SL,0
2020-12-06,SN,2
2020-12-15,SN,2
2021-01-14,SN,10
2021-09-14,SN,1
2020-09-21,SR,0
2020-10-18,SR,0
2021-04-05,SS,0
2020-06-15,SV,2
2021-01-26,SV,6
2022-03-01,SV,0
2020-10-06,TG,0
2021-02-25,TG,0
2021-03-06,TG,2
2020-04-25,TH,1
2020-11-28,TH,0
